3027.0	1657.0	3	3
2316.0	1209.0	10	2
2294.0	1372.0	6	2
2501.0	1446.0	2	3
2657.0	1303.0	15	2
2074.0	1585.0	4	2
2509.0	1459.0	4	3
2293.0	1758.0	2	1
1986.0	1275.0	4	2
2558.0	1499.0	1	3
3377.0	1046.0	10	2
3126.0	1653.0	30	2
2669.0	1233.0	9	3
2459.0	1391.0	2	2
2389.0	1231.0	2	3
2660.0	1304.0	15	2
2033.0	1749.0	2	2
2082.0	1754.0	2	2
2748.0	1200.0	2	1
2375.0	1111.0	1	2
2768.0	1289.0	3	3
2123.0	1407.0	2	3
2654.0	910.0	1	3
3126.0	1653.0	30	2
2263.0	1197.0	2	3
2746.0	1360.0	30	2
2016.0	1294.0	1	1
2562.0	1152.0	1	3
2296.0	1560.0	1	3
3082.0	1468.0	1	3
2353.0	1529.0	2	2
2070.0	1540.0	4	2
2381.0	1421.0	2	2
2338.0	1060.0	100	2
2525.0	963.0	2	3
2258.0	1571.0	2	3
2274.0	1380.0	2	3
3192.0	1587.0	1	0
2056.0	1499.0	2	3
2682.0	1128.0	1	2
2591.0	1691.0	4	3
2526.0	1032.0	1	3
2142.0	1226.0	2	3
2471.0	1036.0	38	2
2316.0	1452.0	38	2
2276.0	1162.0	2	3
3202.0	1653.0	1	3
2471.0	1567.0	2	3
1994.0	1280.0	1	3
2349.0	1138.0	3	3
2225.0	1280.0	2	3
2036.0	1536.0	2	0
2747.0	1127.0	1	2
2673.0	1143.0	1	3
2446.0	1143.0	1	3
2176.0	1534.0	1	3
3099.0	1555.0	1	0
2325.0	1147.0	15	3
2796.0	1226.0	36	2
2796.0	1226.0	36	2
2340.0	1099.0	2	3
3114.0	1557.0	11	3
2273.0	1316.0	2	0
2659.0	1137.0	20	3
2161.0	1477.0	2	3
2211.0	1323.0	2	0
1956.0	1505.0	15	3
2233.0	1165.0	1	3
2691.0	1467.0	2	2
3082.0	1792.0	3	2
2679.0	1340.0	1	0
2533.0	1620.0	1	3
2660.0	1304.0	15	3
2925.0	1275.0	27	2
2858.0	1340.0	30	3
2462.0	1577.0	2	3
2535.0	903.0	7	2
2823.0	1263.0	36	2
2339.0	1108.0	15	3
2624.0	1029.0	1	3
1997.0	1187.0	1	2
2340.0	1181.0	1	3
2823.0	1263.0	36	2
2823.0	1263.0	36	2
2823.0	1263.0	36	2
3032.0	1410.0	1	1
2313.0	1234.0	11	1
2698.0	1537.0	11	2
2803.0	1151.0	11	2
2455.0	1493.0	11	2
2744.0	1106.0	2	3
2288.0	1386.0	2	3
2822.0	1257.0	3	3
2822.0	1257.0	3	3
2823.0	1263.0	36	2
2823.0	1263.0	36	2
2823.0	1263.0	36	2
2823.0	1263.0	36	2
2823.0	1263.0	36	2
2539.0	911.0	7	0
2822.0	1258.0	3	3
2823.0	1263.0	36	2
2823.0	1263.0	36	2
2300.0	1373.0	6	2
2283.0	1359.0	6	2
2555.0	973.0	22	2
2475.0	1109.0	1	3
2293.0	1134.0	39	3
2724.0	1272.0	1	2
2069.0	1538.0	18	2
2637.0	1241.0	131	0
2435.0	1617.0	137	2
2630.0	1042.0	137	2
3075.0	1332.0	137	2
2437.0	1574.0	137	2
2418.0	1445.0	137	2
2623.0	1467.0	2	2
2217.0	1353.0	137	0
2224.0	1372.0	137	0
2562.0	1448.0	30	2
3174.0	1674.0	30	2
2746.0	1360.0	30	2
2746.0	1360.0	30	2
2099.0	1417.0	4	3
2730.0	1269.0	3	3
2229.0	1787.0	1	0
2732.0	1273.0	3	3
2731.0	1265.0	3	3
2177.0	1467.0	1	1
2231.0	1360.0	5	3
2093.0	1720.0	42	3
3103.0	1506.0	15	3
3126.0	1653.0	30	2
1978.0	1212.0	15	2
1924.0	1435.0	1	2
2409.0	1629.0	1	2
2733.0	1382.0	2	3
2371.0	974.0	1	3
2104.0	1386.0	4	3
2834.0	990.0	19	3
2277.0	1785.0	1	1
2724.0	1307.0	2	1
2641.0	1230.0	1	1
2231.0	1360.0	5	3
2238.0	1222.0	6	2
2427.0	1663.0	2	3
2604.0	1619.0	1	3
2338.0	1100.0	1	3
3133.0	1513.0	6	3
2488.0	1668.0	4	3
2499.0	1088.0	20	2
2513.0	1382.0	20	2
2527.0	1374.0	20	2
2506.0	1344.0	20	2
1953.0	1483.0	2	3
2660.0	1304.0	15	2
2638.0	1232.0	15	2
2235.0	1793.0	1	0
2308.0	1662.0	1	2
3083.0	1455.0	62	3
2944.0	1240.0	27	3
2599.0	1645.0	2	3
2424.0	1583.0	1	3
2339.0	1551.0	14	3
2339.0	1551.0	14	3
2475.0	1653.0	2	3
2954.0	1498.0	1	3
2827.0	1390.0	3	2
2827.0	1390.0	3	2
2066.0	1754.0	1	3
2367.0	1441.0	1	3
2231.0	1230.0	6	2
2532.0	1239.0	2	2
2234.0	1230.0	6	2
2210.0	1803.0	2	3
2232.0	1815.0	7	3
2259.0	1333.0	1	1
2447.0	1629.0	2	3
2800.0	1250.0	1	3
2827.0	1390.0	3	2
2341.0	1556.0	14	3
2341.0	1556.0	14	3
2341.0	1556.0	14	3
2341.0	1556.0	14	3
2356.0	1540.0	14	3
2341.0	1556.0	14	3
2110.0	1552.0	14	3
2165.0	1284.0	1	2
2552.0	1252.0	1	0
2689.0	1204.0	4	3
2356.0	1540.0	14	3
2602.0	1072.0	2	3
2507.0	1116.0	2	3
2637.0	1302.0	1	0
3062.0	1492.0	8	3
3125.0	1569.0	3	3
3112.0	1393.0	8	3
2368.0	1514.0	42	3
2412.0	1710.0	20	2
2234.0	1230.0	6	2
2234.0	1230.0	6	2
2148.0	1411.0	1	3
2234.0	1230.0	6	2
3108.0	1487.0	8	3
2564.0	1199.0	5	3
3121.0	1453.0	8	3
3021.0	1480.0	8	3
2648.0	1259.0	20	2
3123.0	1465.0	8	3
2650.0	1265.0	20	2
2754.0	1365.0	20	2
3088.0	1371.0	8	3
2711.0	972.0	1	1
2667.0	1503.0	3	2
2735.0	1131.0	1	3
3228.0	1588.0	5	2
3143.0	1485.0	5	2
3158.0	1475.0	5	2
2144.0	1344.0	4	3
2144.0	1344.0	4	3
3059.0	1765.0	1	3
2346.0	1113.0	15	3
2044.0	1535.0	1	3
2537.0	959.0	22	2
2202.0	1634.0	1	3
2920.0	1245.0	27	3
2094.0	1783.0	1	3
3129.0	1380.0	11	3
2220.0	1593.0	2	2
2410.0	1543.0	7	2
2414.0	1521.0	7	2
2339.0	1514.0	7	2
2407.0	1635.0	7	2
2351.0	1519.0	7	2
3054.0	1479.0	1	1
2062.0	1577.0	6	2
2329.0	1534.0	7	2
1945.0	1367.0	2	3
1916.0	1297.0	11	3
2357.0	1404.0	25	3
2192.0	1671.0	34	3
2054.0	1184.0	75	2
2733.0	1222.0	1	3
2416.0	982.0	6	2
3038.0	2312.0	1	1
2594.0	973.0	1	3
2317.0	1812.0	1	3
2335.0	1519.0	3	2
2552.0	934.0	2	3
2114.0	1799.0	1	3
2437.0	1058.0	1	3
1989.0	1252.0	1	3
3171.0	1467.0	5	2
2767.0	1234.0	1	3
2616.0	1261.0	15	2
2487.0	1026.0	6	2
2485.0	1051.0	7	2
2452.0	1042.0	7	2
2301.0	1542.0	1	3
2470.0	966.0	22	2
2703.0	1307.0	1	3
2453.0	1485.0	2	3
2548.0	1432.0	1	2
2267.0	1596.0	12	3
2643.0	1188.0	1	1
1936.0	1501.0	4	3
2065.0	1546.0	29	3
2460.0	1331.0	62	3
3019.0	1541.0	1	1
2694.0	1343.0	15	2
2691.0	1245.0	15	2
1922.0	1591.0	1	3
2063.0	1187.0	2	3
2145.0	1568.0	1	1
2520.0	960.0	1	3
1992.0	1303.0	3	3
2116.0	1403.0	1	3
2758.0	1420.0	2	3
2470.0	1559.0	27	3
2460.0	976.0	22	2
3027.0	1564.0	2	2
3100.0	1648.0	2	2
2706.0	1397.0	131	2
2460.0	1469.0	42	2
2791.0	1401.0	2	1
2705.0	1347.0	131	2
2665.0	1109.0	131	2
3090.0	1683.0	40	3
2789.0	1230.0	25	3
2616.0	1022.0	22	3
2675.0	1403.0	1	3
3100.0	1640.0	2	3
3080.0	1786.0	2	3
2389.0	1752.0	30	2
2676.0	1173.0	1	1
2369.0	1711.0	30	2
2363.0	1628.0	30	2
2446.0	1639.0	30	2
2512.0	1520.0	5	3
2572.0	1030.0	2	1
2317.0	1150.0	20	2
1961.0	1619.0	2	3
2493.0	1102.0	1	3
3091.0	1378.0	22	3
2572.0	1598.0	22	3
2548.0	1593.0	22	3
2478.0	1501.0	22	3
2478.0	1560.0	22	3
2501.0	1474.0	22	3
2533.0	1479.0	22	3
2538.0	1606.0	22	3
2479.0	1596.0	22	3
2561.0	1501.0	22	3
2512.0	1520.0	5	3
3110.0	1511.0	19	3
1964.0	1537.0	29	3
2815.0	1647.0	1	1
2051.0	1732.0	34	3
3111.0	1581.0	22	3
3107.0	1585.0	22	3
2772.0	1324.0	22	3
2768.0	1421.0	22	3
2993.0	1385.0	22	3
2609.0	949.0	4	3
2742.0	1324.0	38	3
2115.0	1445.0	15	2
2712.0	1538.0	2	3
3049.0	1395.0	20	3
2188.0	1531.0	5	3
2488.0	1046.0	2	1
2564.0	1526.0	118	2
2581.0	1182.0	2	1
2552.0	892.0	22	2
2581.0	1536.0	118	2
2796.0	1226.0	36	2
2796.0	1226.0	36	2
1987.0	1588.0	2	3
2384.0	1158.0	1	3
2349.0	1503.0	3	1
1926.0	1367.0	3	3
1967.0	1377.0	5	3
3046.0	1556.0	1	3
2530.0	1060.0	5	2
2381.0	1664.0	3	1
2330.0	1457.0	3	1
1991.0	1229.0	33	2
1895.0	1510.0	3	3
2796.0	1350.0	36	3
2520.0	1584.0	42	3
2355.0	1133.0	15	3
2521.0	1555.0	42	3
1991.0	1198.0	1	3
2683.0	978.0	2	3
2585.0	1072.0	2	1
3064.0	1616.0	1	1
2232.0	1582.0	1	3
2715.0	1265.0	3	1
2815.0	1176.0	3	1
2822.0	1211.0	3	1
2628.0	1450.0	1	3
2634.0	1286.0	3	2
2514.0	1516.0	1	3
2634.0	1286.0	3	2
2634.0	1286.0	3	2
2590.0	1665.0	4	2
2590.0	1665.0	4	2
2590.0	1665.0	4	2
2436.0	1394.0	1	2
2432.0	1848.0	6	3
2138.0	1705.0	34	3
2541.0	1469.0	4	3
2311.0	1285.0	1	3
2611.0	1357.0	2	1
1970.0	1564.0	9	3
2398.0	1362.0	7	2
2064.0	1794.0	2	2
3102.0	1697.0	8	3
2061.0	1589.0	5	3
2192.0	1237.0	1	2
2755.0	1307.0	1	3
2387.0	1100.0	42	3
1977.0	1397.0	3	3
2265.0	1196.0	1	2
2645.0	1205.0	5	3
2072.0	1301.0	1	3
1908.0	1389.0	1	3
2006.0	1526.0	3	3
2366.0	1531.0	1	0
2091.0	1598.0	3	3
2958.0	1226.0	7	3
2558.0	896.0	22	2
2440.0	1527.0	1	1
2080.0	1353.0	15	2
2380.0	1455.0	1	2
2503.0	1532.0	1	3
2112.0	1492.0	15	2
2067.0	1345.0	15	2
1966.0	1501.0	2	1
2826.0	1256.0	3	3
2753.0	1060.0	1	3
1922.0	1323.0	10	0
2705.0	1129.0	2	3
2918.0	1147.0	1	1
1995.0	1273.0	20	3
2137.0	1606.0	3	3
2437.0	1489.0	1	2
2147.0	1483.0	10	3
2060.0	1499.0	10	3
2466.0	1210.0	1	3
3100.0	1752.0	27	3
2183.0	1230.0	123	3
2356.0	1439.0	2	1
2481.0	1094.0	2	2
2349.0	1407.0	39	2
2474.0	1480.0	2	2
2609.0	1201.0	3	2
2137.0	1270.0	2	1
2320.0	1774.0	2	3
2674.0	904.0	22	3
2480.0	1451.0	5	3
2174.0	1217.0	1	1
2372.0	1753.0	2	3
2100.0	1233.0	8	2
2100.0	1233.0	8	2
2100.0	1233.0	8	2
2100.0	1233.0	8	2
2100.0	1233.0	8	2
2100.0	1233.0	8	2
2533.0	1723.0	1	2
1965.0	1480.0	1	3
2752.0	1044.0	1	0
2430.0	1494.0	2	3
2147.0	1323.0	1	1
2863.0	1339.0	36	3
2327.0	1330.0	67	3
2701.0	1408.0	123	3
2284.0	1628.0	2	3
2657.0	1416.0	123	3
2412.0	1367.0	67	3
2538.0	1113.0	123	3
3243.0	1568.0	1	3
2499.0	1435.0	123	3
2493.0	1473.0	123	3
2498.0	1345.0	123	3
2421.0	1446.0	123	3
2401.0	1452.0	123	3
2613.0	1498.0	1	3
1989.0	1447.0	2	3
2506.0	1456.0	1	3
2159.0	1457.0	137	1
2142.0	1346.0	137	1
2357.0	1629.0	1	2
2862.0	1209.0	2	1
2643.0	1411.0	1	3
2373.0	1567.0	2	1
2423.0	1475.0	2	3
2135.0	1625.0	15	2
1956.0	1563.0	2	3
2037.0	1594.0	22	3
2391.0	1500.0	15	2
2391.0	1500.0	15	2
2391.0	1500.0	15	2
2757.0	1367.0	2	3
2620.0	1360.0	1	3
2391.0	1500.0	15	2
2391.0	1500.0	15	2
2391.0	1500.0	15	2
2053.0	1569.0	3	3
3053.0	1641.0	11	3
2412.0	1426.0	67	3
2574.0	1260.0	2	3
2530.0	1329.0	2	1
2156.0	1419.0	1	3
2105.0	1477.0	1	3
2465.0	1416.0	1	1
3107.0	1391.0	2	3
2091.0	1769.0	1	3
2871.0	1209.0	123	3
2172.0	1344.0	4	3
2276.0	1354.0	1	3
2704.0	1194.0	1	3
2675.0	840.0	4	3
2044.0	1421.0	2	3
2648.0	1413.0	2	2
2647.0	1423.0	2	2
2174.0	1340.0	4	3
2499.0	1648.0	35	3
2003.0	1427.0	1	3
2337.0	1756.0	1	1
2966.0	1531.0	123	3
3048.0	1538.0	123	3
3056.0	1382.0	20	3
1958.0	1532.0	1	3
2399.0	1513.0	7	2
2540.0	1665.0	6	2
3034.0	1529.0	1	3
2600.0	1593.0	6	2
2541.0	1548.0	6	2
2597.0	1548.0	6	2
2565.0	1543.0	6	2
2501.0	1622.0	6	2
2003.0	1541.0	1	3
1981.0	1267.0	3	3
2261.0	1331.0	1	1
2084.0	1227.0	1	3
2429.0	1459.0	123	3
3110.0	1537.0	2	0
2173.0	1232.0	123	3
2379.0	1664.0	2	3
1984.0	1370.0	7	1
2460.0	1625.0	2	1
1988.0	1212.0	123	3
2737.0	987.0	123	3
2756.0	1232.0	10	0
2780.0	1129.0	1	3
2899.0	1207.0	123	3
2533.0	1109.0	123	3
2201.0	1316.0	4	2
2485.0	1135.0	2	3
3172.0	1593.0	2	3
2182.0	1386.0	4	2
2286.0	1340.0	4	2
2890.0	924.0	9	2
3065.0	1441.0	123	3
2944.0	897.0	9	2
2874.0	920.0	9	2
2218.0	1590.0	42	3
2566.0	1494.0	1	3
2056.0	1553.0	6	3
3082.0	1720.0	1	3
1936.0	1424.0	9	3
2625.0	1470.0	3	1
2650.0	959.0	123	3
2734.0	957.0	123	3
2517.0	1390.0	1	3
2383.0	1738.0	30	2
2562.0	1221.0	131	2
2748.0	1393.0	2	3
2605.0	1355.0	131	2
2256.0	1611.0	1	3
2714.0	1321.0	1	3
2850.0	1294.0	7	2
2918.0	1420.0	7	2
2225.0	1616.0	62	2
2067.0	1574.0	1	1
2602.0	1337.0	131	2
2020.0	1516.0	1	3
1931.0	1430.0	11	3
2400.0	1404.0	4	2
2430.0	1335.0	4	2
2841.0	1179.0	12	2
2807.0	1306.0	12	2
3198.0	1604.0	5	2
2211.0	1330.0	4	2
2135.0	1458.0	4	2
2139.0	1465.0	4	2
2133.0	1411.0	4	2
3029.0	1462.0	3	3
3025.0	1390.0	3	3
2732.0	1258.0	1	1
2246.0	1531.0	62	2
2270.0	1525.0	62	2
3217.0	1496.0	3	3
2310.0	1655.0	62	2
2417.0	1506.0	2	1
3007.0	1371.0	20	3
2403.0	1437.0	4	2
2890.0	1321.0	20	3
3158.0	1582.0	62	3
3187.0	1470.0	9	3
2424.0	1502.0	3	2
2321.0	1465.0	3	2
2396.0	1535.0	3	2
2154.0	1587.0	123	3
2127.0	1736.0	1	3
2396.0	1034.0	2	1
2428.0	1143.0	2	1
2613.0	1429.0	2	3
1922.0	1571.0	1	1
2459.0	1461.0	1	3
2498.0	957.0	7	3
2603.0	1459.0	9	3
2710.0	1277.0	131	2
2032.0	1679.0	2	2
2026.0	1436.0	1	3
2616.0	1257.0	131	2
2179.0	1460.0	3	3
2241.0	1574.0	3	3
2631.0	1279.0	1	2
2270.0	1536.0	3	3
2154.0	1417.0	2	3
2580.0	1384.0	2	2
3113.0	1652.0	2	3
2303.0	1299.0	3	3
2121.0	1638.0	18	2
2171.0	1188.0	2	1
2508.0	1727.0	39	2
2574.0	1529.0	13	3
2569.0	1542.0	13	3
2695.0	1583.0	27	3
2482.0	1440.0	13	3
2125.0	1465.0	2	3
2035.0	1461.0	1	3
2451.0	1095.0	4	2
2056.0	1204.0	6	2
2429.0	1494.0	4	2
2598.0	1451.0	3	2
2402.0	1375.0	4	2
3166.0	1598.0	5	2
2697.0	1272.0	3	1
3257.0	1562.0	5	2
3226.0	1595.0	5	2
2981.0	1441.0	2	1
2095.0	1548.0	2	3
2542.0	955.0	22	2
2154.0	1614.0	1	3
2015.0	1730.0	1	3
2548.0	1476.0	2	3
2336.0	1632.0	3	3
3076.0	1550.0	1	3
2507.0	1058.0	1	3
2308.0	1806.0	3	3
2839.0	1163.0	12	2
2447.0	1620.0	7	2
2628.0	1467.0	5	2
2606.0	1364.0	5	2
2566.0	1481.0	5	2
2536.0	1403.0	5	2
2609.0	1086.0	1	3
2551.0	1044.0	7	2
2274.0	1498.0	2	2
2329.0	1341.0	1	2
2554.0	1417.0	13	3
2184.0	1559.0	20	3
2077.0	1173.0	123	3
2459.0	1371.0	13	3
2394.0	1075.0	19	3
2313.0	1705.0	123	2
2674.0	1489.0	13	3
2568.0	1253.0	1	3
2147.0	1459.0	3	3
2632.0	1618.0	107	1
2241.0	1399.0	67	3
2671.0	1494.0	13	3
2540.0	1034.0	1	1
2525.0	1236.0	1	3
2220.0	1485.0	1	3
3090.0	1785.0	3	3
2671.0	1334.0	5	2
2408.0	1194.0	39	2
2418.0	1622.0	5	2
3153.0	1586.0	27	3
3124.0	1706.0	27	3
2006.0	1390.0	1	3
2533.0	1465.0	8	2
1963.0	1619.0	22	3
1927.0	1459.0	1	3
2027.0	1483.0	1	3
2655.0	1311.0	1	1
2262.0	1223.0	42	2
2291.0	1112.0	42	2
2223.0	1196.0	42	2
2426.0	1508.0	5	2
2445.0	1229.0	3	3
2126.0	1519.0	3	3
1915.0	1565.0	1	3
2599.0	1494.0	13	3
2421.0	978.0	42	2
2506.0	968.0	42	2
2418.0	1102.0	42	2
2626.0	1283.0	1	1
2412.0	1482.0	4	2
2433.0	1394.0	4	2
2364.0	1257.0	25	3
2477.0	1049.0	5	2
2560.0	1381.0	2	3
2728.0	1296.0	5	3
2639.0	1648.0	1	1
2397.0	1353.0	25	3
2422.0	1077.0	42	2
2404.0	1017.0	5	2
2508.0	983.0	42	2
2274.0	1190.0	42	2
2479.0	1141.0	3	3
2389.0	1594.0	3	2
2301.0	1353.0	25	3
3127.0	1671.0	1	3
2479.0	1558.0	22	3
2389.0	1683.0	3	2
2786.0	1321.0	1	3
2388.0	1776.0	3	3
2782.0	1200.0	42	2
2279.0	1267.0	42	2
2264.0	1395.0	42	2
2340.0	1380.0	42	2
2264.0	1359.0	42	2
2355.0	1380.0	42	2
3119.0	1510.0	3	3
2298.0	1259.0	1	3
