3113.0	635.0	20	2
2713.0	1784.0	6	2
2307.0	2605.0	4	2
2985.0	642.0	2	1
3307.0	1692.0	3	2
3299.0	514.0	19	2
2845.0	2578.0	5	2
1047.0	3478.0	3	2
3289.0	530.0	19	2
3617.0	830.0	107	2
3293.0	514.0	19	2
2735.0	2323.0	1	0
3515.0	2248.0	3	2
2039.0	2765.0	1	2
3297.0	504.0	19	2
2057.0	2388.0	2	2
3099.0	2317.0	1	3
1763.0	3364.0	1	3
3443.0	911.0	9	2
3385.0	85.0	17	2
3299.0	514.0	19	2
3295.0	521.0	19	2
3299.0	514.0	19	2
1909.0	3406.0	6	2
3325.0	1363.0	1	2
3001.0	2325.0	12	2
3299.0	514.0	19	2
2767.0	1811.0	3	2
1617.0	2214.0	1	2
2591.0	2273.0	3	3
2403.0	1604.0	39	2
3015.0	895.0	39	2
1843.0	2715.0	34	2
1843.0	2715.0	34	2
3069.0	2235.0	12	2
3005.0	2339.0	12	2
1735.0	2368.0	2	2
1753.0	3379.0	1	2
1573.0	2300.0	2	3
1723.0	2629.0	34	2
3391.0	1310.0	12	2
3337.0	1288.0	12	2
3157.0	1938.0	13	2
1843.0	2715.0	34	2
1489.0	3429.0	13	2
2993.0	1763.0	1	2
3655.0	1709.0	1	2
3425.0	30.0	2	2
3573.0	1478.0	1	2
3017.0	2069.0	12	2
3521.0	983.0	1	2
2355.0	2897.0	14	2
2357.0	2958.0	14	2
2913.0	1341.0	8	2
3339.0	2473.0	1	2
2899.0	1614.0	13	2
3757.0	979.0	1	2
2437.0	1334.0	27	2
3111.0	698.0	2	1
3519.0	1468.0	12	2
3519.0	1468.0	12	2
3413.0	1590.0	12	2
3519.0	1468.0	12	2
3519.0	1468.0	12	2
2795.0	1684.0	12	2
2897.0	1580.0	12	2
2897.0	1580.0	12	2
2897.0	1580.0	12	2
2897.0	1580.0	12	2
3777.0	2230.0	13	2
3609.0	1178.0	45	2
3417.0	769.0	1	2
1981.0	2144.0	1	2
3425.0	12.0	1	2
3071.0	1157.0	1	2
345.0	3192.0	5	2
3375.0	1538.0	1	2
1497.0	3179.0	34	2
2991.0	2624.0	30	2
2379.0	2536.0	6	2
1615.0	2726.0	1	2
2883.0	1013.0	34	2
1623.0	3338.0	34	2
3345.0	243.0	1	2
3373.0	1346.0	1	2
2921.0	1572.0	21	2
