1834.0	1242.0	165	Legales
1704.0	1641.0	165	Legales
1831.0	1228.0	165	Legales
1574.0	1586.0	165	Legales
1624.0	1515.0	165	Legales
1795.0	1131.0	165	Legales
1495.0	1379.0	165	Legales
1465.0	1632.0	165	Legales
1476.0	1154.0	165	Legales
1831.0	1228.0	165	Legales
1770.0	1151.0	165	Legales
1704.0	1641.0	165	Legales
1834.0	1242.0	165	Legales
1531.0	1137.0	165	Legales
1574.0	1586.0	165	Legales
1795.0	1131.0	165	Legales
1476.0	1154.0	165	Legales
1831.0	1228.0	165	Legales
1742.0	1306.0	165	Legales
1742.0	1306.0	165	Legales
1834.0	1242.0	165	Legales
1573.0	938.0	165	Legales
1795.0	1131.0	165	Legales
1795.0	1131.0	165	Legales
1834.0	1242.0	165	Legales
1831.0	1228.0	165	Legales
1476.0	1154.0	165	Legales
1831.0	1228.0	165	Legales
1930.0	1082.0	165	Legales
1701.0	1636.0	165	Legales
1465.0	1632.0	165	Legales
1452.0	1570.0	165	Legales
1580.0	1346.0	165	Legales
1500.0	1196.0	165	Legales
1831.0	1228.0	165	Legales
1704.0	1641.0	165	Legales
1627.0	1504.0	165	Legales
1742.0	1306.0	165	Legales
1573.0	938.0	165	Legales
1654.0	1664.0	165	Legales
1701.0	1636.0	165	Legales
1701.0	1636.0	165	Legales
1704.0	1641.0	165	Legales
1834.0	1242.0	165	Legales
1795.0	1131.0	165	Legales
1795.0	1131.0	165	Legales
1802.0	1294.0	165	Legales
1831.0	1228.0	165	Legales
1465.0	1632.0	165	Legales
1573.0	938.0	165	Legales
1834.0	1242.0	165	Legales
1573.0	938.0	165	Legales
1528.0	1342.0	165	Legales
1834.0	1242.0	165	Legales
1573.0	938.0	165	Legales
1577.0	1191.0	165	Legales
1573.0	938.0	165	Legales
1834.0	1242.0	165	Legales
1831.0	1228.0	165	Legales
1216.0	1552.0	165	Legales
1834.0	1242.0	165	Legales
1795.0	1131.0	165	Legales
1831.0	1228.0	165	Legales
1465.0	1632.0	165	Legales
1624.0	1527.0	165	Legales
1574.0	1586.0	165	Legales
1834.0	1242.0	165	Legales
2094.0	1221.0	165	Legales
1850.0	1406.0	165	Legales
1701.0	1636.0	165	Legales
1701.0	1636.0	165	Legales
1704.0	1641.0	165	Legales
1573.0	938.0	165	Legales
1621.0	1460.0	165	Legales
1834.0	1242.0	165	Legales
2041.0	1410.0	165	Legales
1795.0	1131.0	165	Legales
1754.0	1371.0	165	Legales
1831.0	1228.0	165	Legales
1573.0	938.0	165	Legales
1573.0	938.0	165	Legales
1795.0	1131.0	165	Legales
2094.0	1221.0	165	Legales
1531.0	1137.0	165	Legales
1795.0	1131.0	165	Legales
1531.0	1137.0	165	Legales
1476.0	1154.0	165	Legales
1476.0	1154.0	165	Legales
1831.0	1228.0	165	Legales
1717.0	1179.0	165	Legales
1215.0	1660.0	108	Legales
1824.0	773.0	108	Legales
1937.0	1581.0	108	Legales
1928.0	1553.0	108	Legales
1451.0	1690.0	108	Legales
1591.0	1464.0	108	Legales
1569.0	1571.0	108	Legales
1434.0	1035.0	108	Legales
1680.0	1678.0	108	Legales
1463.0	1475.0	108	Legales
1679.0	1464.0	108	Legales
1545.0	1580.0	108	Legales
1451.0	1690.0	108	Legales
1451.0	1690.0	108	Legales
1582.0	1136.0	108	Legales
1773.0	1142.0	108	Legales
2041.0	1410.0	108	Legales
1799.0	1196.0	108	Legales
1760.0	1399.0	108	Legales
1656.0	1388.0	108	Legales
1927.0	1327.0	108	Legales
1423.0	1338.0	108	Legales
2126.0	1119.0	108	Legales
1272.0	1536.0	108	Legales
1433.0	1334.0	108	Legales
1605.0	1432.0	108	Legales
1463.0	1390.0	108	Legales
1568.0	1237.0	108	Legales
1451.0	1690.0	108	Legales
1617.0	1445.0	108	Legales
1767.0	1384.0	108	Legales
1637.0	1124.0	108	Legales
1663.0	1358.0	108	Legales
1665.0	1397.0	108	Legales
1752.0	1196.0	108	Legales
2192.0	1172.0	108	Legales
1773.0	1142.0	108	Legales
2192.0	1172.0	108	Legales
2192.0	1172.0	108	Legales
1612.0	1672.0	108	Legales
1824.0	773.0	108	Legales
1678.0	1613.0	108	Legales
1711.0	1651.0	108	Legales
1451.0	1690.0	108	Legales
2192.0	1172.0	108	Legales
1603.0	1683.0	108	Legales
1627.0	1663.0	108	Legales
1656.0	1388.0	108	Legales
1927.0	1327.0	108	Legales
1615.0	1663.0	108	Legales
1585.0	1648.0	108	Legales
1580.0	1346.0	108	Legales
1577.0	1270.0	108	Legales
1656.0	1388.0	108	Legales
1824.0	773.0	108	Legales
1613.0	1255.0	108	Legales
1809.0	1561.0	108	Legales
1656.0	1388.0	108	Legales
1652.0	1673.0	108	Legales
1650.0	1599.0	108	Legales
2098.0	1296.0	108	Legales
1346.0	1629.0	108	Legales
1555.0	1552.0	108	Legales
1586.0	1218.0	108	Legales
1555.0	1356.0	108	Legales
1567.0	1291.0	108	Legales
1732.0	1212.0	108	Legales
1539.0	1616.0	108	Legales
1805.0	1174.0	108	Legales
1577.0	1270.0	108	Legales
1656.0	1388.0	108	Legales
1773.0	1136.0	108	Legales
2192.0	1172.0	108	Legales
1824.0	773.0	108	Legales
2111.0	1174.0	108	Legales
1760.0	1399.0	108	Legales
1856.0	1541.0	108	Legales
1773.0	1142.0	108	Legales
1656.0	1388.0	108	Legales
1611.0	1515.0	108	Legales
1451.0	1690.0	108	Legales
1622.0	1472.0	108	Legales
1806.0	1169.0	108	Legales
1677.0	1373.0	108	Legales
1818.0	1054.0	108	Legales
1648.0	1247.0	108	Legales
2192.0	1172.0	108	Legales
1577.0	1270.0	108	Legales
1774.0	1492.0	108	Legales
1656.0	1388.0	108	Legales
1570.0	1489.0	108	Legales
1610.0	1121.0	108	Legales
1903.0	1104.0	108	Legales
1545.0	1448.0	108	Legales
1820.0	1196.0	108	Legales
1712.0	1406.0	108	Legales
1656.0	1388.0	108	Legales
1647.0	1243.0	108	Legales
1611.0	1515.0	108	Legales
2192.0	1172.0	108	Legales
1841.0	1435.0	108	Legales
1748.0	1432.0	108	Legales
1732.0	1212.0	108	Legales
1539.0	1616.0	108	Legales
1599.0	1571.0	108	Legales
1461.0	1277.0	108	Legales
1773.0	1142.0	108	Legales
1785.0	1204.0	108	Legales
1807.0	1061.0	102	Legales
2078.0	1323.0	102	Legales
1807.0	1061.0	102	Legales
1807.0	1061.0	102	Legales
1678.0	1290.0	102	Legales
1586.0	1360.0	102	Legales
1586.0	1360.0	102	Legales
1551.0	1352.0	102	Legales
1807.0	1061.0	102	Legales
1807.0	1061.0	102	Legales
1740.0	1262.0	102	Legales
1805.0	1064.0	102	Legales
1780.0	1534.0	102	Legales
1549.0	1352.0	102	Legales
2078.0	1323.0	102	Legales
2078.0	1323.0	102	Legales
1740.0	1262.0	102	Legales
1718.0	1340.0	102	Legales
1586.0	1360.0	102	Legales
1807.0	1061.0	102	Legales
1586.0	1363.0	102	Legales
1670.0	1408.0	102	Legales
1226.0	1683.0	102	Legales
1807.0	1061.0	102	Legales
1427.0	1631.0	102	Legales
1740.0	1262.0	102	Legales
1740.0	1262.0	102	Legales
1805.0	1064.0	102	Legales
1823.0	1369.0	102	Legales
1551.0	1352.0	102	Legales
1612.0	1346.0	102	Legales
1551.0	1352.0	102	Legales
1823.0	1369.0	102	Legales
1823.0	1369.0	102	Legales
1586.0	1360.0	102	Legales
1595.0	1365.0	102	Legales
1586.0	1360.0	102	Legales
1797.0	1357.0	102	Legales
1673.0	1369.0	102	Legales
1226.0	1683.0	102	Legales
1549.0	1352.0	102	Legales
2078.0	1323.0	102	Legales
1427.0	1631.0	102	Legales
1427.0	1631.0	102	Legales
1586.0	1360.0	102	Legales
1586.0	1360.0	102	Legales
1807.0	1061.0	102	Legales
1427.0	1631.0	102	Legales
1586.0	1363.0	102	Legales
1612.0	1346.0	102	Legales
1427.0	1631.0	102	Legales
1807.0	1061.0	102	Legales
1842.0	1450.0	102	Legales
2078.0	1323.0	102	Legales
1549.0	1352.0	102	Legales
1397.0	1630.0	102	Legales
1427.0	1631.0	102	Legales
1586.0	1360.0	102	Legales
1586.0	1360.0	102	Legales
1586.0	1360.0	102	Legales
1805.0	1064.0	102	Legales
1807.0	1061.0	102	Legales
1670.0	1408.0	102	Legales
1805.0	1064.0	102	Legales
1807.0	1061.0	102	Legales
1796.0	1558.0	102	Legales
1427.0	1631.0	102	Legales
1226.0	1683.0	102	Legales
1782.0	1312.0	102	Legales
1659.0	1594.0	102	Legales
1805.0	1064.0	102	Legales
1687.0	1448.0	102	Legales
1549.0	1352.0	102	Legales
1796.0	1558.0	102	Legales
1416.0	1666.0	102	Legales
1586.0	1360.0	102	Legales
1427.0	1631.0	102	Legales
1551.0	1352.0	102	Legales
1807.0	1061.0	102	Legales
1741.0	1354.0	102	Legales
1673.0	1369.0	102	Legales
1397.0	1630.0	102	Legales
1667.0	1392.0	102	Legales
1586.0	1360.0	102	Legales
1805.0	1064.0	102	Legales
1807.0	1061.0	102	Legales
1807.0	1061.0	102	Legales
1551.0	1352.0	102	Legales
1397.0	1630.0	102	Legales
1807.0	1061.0	102	Legales
1807.0	1061.0	102	Legales
1586.0	1360.0	102	Legales
1807.0	1061.0	102	Legales
1805.0	1064.0	102	Legales
1807.0	1061.0	102	Legales
1805.0	1064.0	102	Legales
1807.0	1061.0	102	Legales
1805.0	1064.0	102	Legales
1805.0	1064.0	102	Legales
1807.0	1061.0	102	Legales
1226.0	1683.0	102	Legales
1701.0	1344.0	102	Legales
1458.0	1642.0	86	Legales
1841.0	1372.0	86	Legales
1968.0	1026.0	86	Legales
1857.0	1103.0	86	Legales
1729.0	1209.0	86	Legales
1274.0	1472.0	86	Legales
1545.0	1448.0	86	Legales
1902.0	1346.0	86	Legales
2150.0	1257.0	86	Legales
1474.0	966.0	86	Legales
1586.0	1252.0	86	Legales
1569.0	1650.0	86	Legales
1607.0	1648.0	86	Legales
1683.0	1660.0	86	Legales
1646.0	1639.0	86	Legales
1857.0	1103.0	86	Legales
1586.0	1252.0	86	Legales
1586.0	1252.0	86	Legales
1807.0	1142.0	86	Legales
1780.0	1401.0	86	Legales
1589.0	1162.0	86	Legales
1585.0	1500.0	86	Legales
1586.0	1252.0	86	Legales
1611.0	1668.0	86	Legales
1686.0	1668.0	86	Legales
1856.0	1102.0	86	Legales
1555.0	1458.0	86	Legales
1569.0	1636.0	86	Legales
1858.0	1104.0	86	Legales
1464.0	1617.0	86	Legales
1586.0	1252.0	86	Legales
1586.0	1252.0	86	Legales
2085.0	1351.0	86	Legales
1881.0	1280.0	86	Legales
1426.0	1470.0	86	Legales
1857.0	1103.0	86	Legales
1542.0	1468.0	86	Legales
1669.0	1669.0	86	Legales
1682.0	1483.0	86	Legales
1733.0	1671.0	86	Legales
1647.0	1213.0	86	Legales
1868.0	1286.0	86	Legales
1624.0	1515.0	86	Legales
1598.0	1520.0	86	Legales
1547.0	1220.0	86	Legales
1856.0	1102.0	86	Legales
1581.0	1484.0	86	Legales
1665.0	1658.0	86	Legales
1503.0	1530.0	86	Legales
2237.0	1182.0	86	Legales
1845.0	1134.0	86	Legales
1456.0	1263.0	86	Legales
1856.0	1102.0	86	Legales
1857.0	1103.0	86	Legales
1385.0	1733.0	86	Legales
2110.0	1187.0	86	Legales
1646.0	1104.0	86	Legales
1856.0	1102.0	86	Legales
1777.0	1135.0	86	Legales
1857.0	1103.0	86	Legales
1378.0	972.0	86	Legales
1796.0	1276.0	86	Legales
1699.0	1054.0	86	Legales
1646.0	1104.0	86	Legales
1617.0	1392.0	86	Legales
1642.0	1237.0	86	Legales
1770.0	1099.0	86	Legales
1646.0	1639.0	86	Legales
1769.0	1232.0	86	Legales
1897.0	1383.0	86	Legales
1593.0	1382.0	86	Legales
1749.0	1431.0	86	Legales
1500.0	1539.0	86	Legales
1856.0	1102.0	86	Legales
1740.0	1261.0	86	Legales
1857.0	1103.0	86	Legales
1772.0	1238.0	86	Legales
1598.0	1198.0	86	Legales
1545.0	1448.0	86	Legales
1609.0	1499.0	86	Legales
1580.0	1346.0	86	Legales
1857.0	1103.0	86	Legales
1857.0	1103.0	86	Legales
1568.0	1279.0	86	Legales
1857.0	1103.0	86	Legales
1565.0	1299.0	86	Legales
1517.0	1552.0	69	Legales
1600.0	1540.0	69	Legales
1407.0	1609.0	69	Legales
1711.0	1410.0	69	Legales
1956.0	1385.0	69	Legales
2079.0	1290.0	69	Legales
1529.0	1538.0	69	Legales
1374.0	1630.0	69	Legales
1543.0	1172.0	69	Legales
2030.0	1421.0	69	Legales
1513.0	1148.0	69	Legales
1517.0	1552.0	69	Legales
1600.0	1540.0	69	Legales
1600.0	1540.0	69	Legales
1517.0	1552.0	69	Legales
1517.0	1552.0	69	Legales
1600.0	1540.0	69	Legales
1374.0	1630.0	69	Legales
1550.0	1260.0	69	Legales
1620.0	1296.0	69	Legales
1517.0	1552.0	69	Legales
1952.0	1373.0	69	Legales
1818.0	1555.0	69	Legales
1818.0	1555.0	69	Legales
1600.0	1540.0	69	Legales
1529.0	1538.0	69	Legales
1557.0	1167.0	69	Legales
1557.0	1167.0	69	Legales
1588.0	1278.0	69	Legales
1588.0	1278.0	69	Legales
1517.0	1552.0	69	Legales
1769.0	1300.0	69	Legales
1554.0	1509.0	69	Legales
1554.0	1509.0	69	Legales
1770.0	1151.0	69	Legales
1888.0	1278.0	69	Legales
1888.0	1278.0	69	Legales
1620.0	1296.0	69	Legales
1620.0	1296.0	69	Legales
1600.0	1540.0	69	Legales
1600.0	1540.0	69	Legales
1600.0	1540.0	69	Legales
1639.0	1314.0	69	Legales
1600.0	1540.0	69	Legales
1600.0	1540.0	69	Legales
1818.0	1555.0	69	Legales
1716.0	1220.0	69	Legales
1620.0	1296.0	69	Legales
1620.0	1296.0	69	Legales
1588.0	1278.0	69	Legales
1517.0	1552.0	69	Legales
1620.0	1296.0	69	Legales
1620.0	1296.0	69	Legales
1517.0	1552.0	69	Legales
1807.0	1205.0	69	Legales
1578.0	1503.0	69	Legales
1517.0	1552.0	69	Legales
1484.0	1215.0	69	Legales
1609.0	1424.0	69	Legales
1517.0	1552.0	69	Legales
1620.0	1296.0	69	Legales
1517.0	1552.0	69	Legales
1859.0	1181.0	69	Legales
1821.0	1238.0	69	Legales
1517.0	1552.0	69	Legales
1774.0	1414.0	69	Legales
1903.0	1358.0	69	Legales
1517.0	1552.0	69	Legales
1620.0	1296.0	69	Legales
1208.0	1557.0	47	Legales
1454.0	1102.0	47	Legales
1206.0	1558.0	47	Legales
1208.0	1557.0	47	Legales
1448.0	1262.0	47	Legales
1682.0	1202.0	47	Legales
1250.0	1515.0	47	Legales
1428.0	1308.0	47	Legales
1208.0	1557.0	47	Legales
1818.0	1184.0	47	Legales
1638.0	1598.0	47	Legales
1638.0	1598.0	47	Legales
1818.0	1184.0	47	Legales
1818.0	1184.0	47	Legales
1818.0	1184.0	47	Legales
1428.0	1308.0	47	Legales
1934.0	1120.0	47	Legales
1818.0	1184.0	47	Legales
1559.0	1572.0	47	Legales
1250.0	1515.0	47	Legales
1529.0	1357.0	47	Legales
1250.0	1515.0	47	Legales
1818.0	1184.0	47	Legales
1850.0	1194.0	47	Legales
1428.0	1308.0	47	Legales
1682.0	1202.0	47	Legales
1671.0	1191.0	47	Legales
1777.0	1224.0	47	Legales
1818.0	1184.0	47	Legales
1818.0	1184.0	47	Legales
1865.0	1071.0	47	Legales
1638.0	1598.0	47	Legales
1682.0	1202.0	47	Legales
1250.0	1515.0	47	Legales
1743.0	1408.0	47	Legales
1208.0	1557.0	47	Legales
1250.0	1515.0	47	Legales
1711.0	1237.0	47	Legales
2072.0	1379.0	47	Legales
1696.0	1443.0	47	Legales
1700.0	1230.0	47	Legales
1559.0	1284.0	47	Legales
1684.0	1657.0	47	Legales
1206.0	1558.0	47	Legales
1352.0	1514.0	47	Legales
1752.0	1311.0	47	Legales
1627.0	1556.0	47	Legales
1443.0	1192.0	42	Legales
1443.0	1192.0	42	Legales
1443.0	1192.0	42	Legales
1570.0	1446.0	42	Legales
1443.0	1192.0	42	Legales
1443.0	1192.0	42	Legales
1570.0	1446.0	42	Legales
1443.0	1192.0	42	Legales
1443.0	1192.0	42	Legales
1443.0	1192.0	42	Legales
1443.0	1192.0	42	Legales
1443.0	1192.0	42	Legales
1570.0	1446.0	42	Legales
1570.0	1446.0	42	Legales
1570.0	1446.0	42	Legales
1570.0	1446.0	42	Legales
1570.0	1446.0	42	Legales
1545.0	1435.0	42	Legales
1570.0	1446.0	42	Legales
1570.0	1446.0	42	Legales
1570.0	1446.0	42	Legales
1570.0	1446.0	42	Legales
1570.0	1446.0	42	Legales
1545.0	1435.0	42	Legales
1443.0	1192.0	42	Legales
1570.0	1446.0	42	Legales
1443.0	1192.0	42	Legales
1570.0	1446.0	42	Legales
1443.0	1192.0	42	Legales
1570.0	1446.0	42	Legales
1443.0	1192.0	42	Legales
1443.0	1192.0	42	Legales
1443.0	1192.0	42	Legales
1443.0	1192.0	42	Legales
1626.0	1586.0	42	Legales
1443.0	1192.0	42	Legales
1443.0	1192.0	42	Legales
1363.0	1667.0	42	Legales
1785.0	1522.0	42	Legales
1679.0	1195.0	42	Legales
1545.0	1435.0	42	Legales
1605.0	1423.0	42	Legales
1349.0	1224.0	37	Legales
1353.0	1224.0	37	Legales
1447.0	1133.0	37	Legales
1454.0	1125.0	37	Legales
1447.0	1133.0	37	Legales
1454.0	1125.0	37	Legales
1619.0	1180.0	37	Legales
1641.0	1380.0	37	Legales
1349.0	1224.0	37	Legales
1349.0	1224.0	37	Legales
1322.0	1193.0	37	Legales
1283.0	1151.0	37	Legales
1353.0	1224.0	37	Legales
1847.0	1354.0	37	Legales
1847.0	1354.0	37	Legales
1847.0	1354.0	37	Legales
1619.0	1180.0	37	Legales
1619.0	1180.0	37	Legales
1353.0	1224.0	37	Legales
1353.0	1224.0	37	Legales
1353.0	1224.0	37	Legales
1525.0	1267.0	37	Legales
1447.0	1133.0	37	Legales
1619.0	1180.0	37	Legales
1349.0	1224.0	37	Legales
1447.0	1133.0	37	Legales
1447.0	1133.0	37	Legales
1349.0	1224.0	37	Legales
1353.0	1224.0	37	Legales
1353.0	1224.0	37	Legales
1619.0	1180.0	37	Legales
1847.0	1354.0	37	Legales
1353.0	1224.0	37	Legales
1353.0	1224.0	37	Legales
1847.0	1354.0	37	Legales
1349.0	1224.0	37	Legales
1540.0	1250.0	37	Legales
1882.0	1489.0	33	Legales
1537.0	1316.0	33	Legales
1882.0	1489.0	33	Legales
1521.0	1353.0	33	Legales
1414.0	1642.0	33	Legales
1521.0	1353.0	33	Legales
1414.0	1642.0	33	Legales
1882.0	1489.0	33	Legales
1521.0	1353.0	33	Legales
1882.0	1489.0	33	Legales
1882.0	1489.0	33	Legales
1882.0	1489.0	33	Legales
1875.0	1480.0	33	Legales
1882.0	1489.0	33	Legales
1875.0	1480.0	33	Legales
1882.0	1489.0	33	Legales
1414.0	1642.0	33	Legales
1521.0	1353.0	33	Legales
1537.0	1316.0	33	Legales
1882.0	1489.0	33	Legales
1521.0	1353.0	33	Legales
1882.0	1489.0	33	Legales
1414.0	1642.0	33	Legales
1521.0	1353.0	33	Legales
1521.0	1353.0	33	Legales
1414.0	1642.0	33	Legales
1521.0	1353.0	33	Legales
1521.0	1353.0	33	Legales
1414.0	1642.0	33	Legales
1882.0	1489.0	33	Legales
1521.0	1353.0	33	Legales
1537.0	1316.0	33	Legales
1521.0	1353.0	33	Legales
2257.0	1110.0	31	Legales
2252.0	1167.0	31	Legales
2195.0	1191.0	31	Legales
2252.0	1167.0	31	Legales
1446.0	1347.0	31	Legales
1701.0	1432.0	31	Legales
2257.0	1110.0	31	Legales
1701.0	1432.0	31	Legales
1446.0	1347.0	31	Legales
1476.0	1337.0	31	Legales
1796.0	1430.0	31	Legales
2252.0	1167.0	31	Legales
1701.0	1432.0	31	Legales
1701.0	1432.0	31	Legales
1701.0	1432.0	31	Legales
2252.0	1167.0	31	Legales
1701.0	1432.0	31	Legales
1732.0	1426.0	31	Legales
2227.0	1149.0	31	Legales
1701.0	1432.0	31	Legales
1701.0	1432.0	31	Legales
1757.0	1536.0	31	Legales
1701.0	1432.0	31	Legales
1701.0	1432.0	31	Legales
1701.0	1432.0	31	Legales
1701.0	1432.0	31	Legales
1701.0	1432.0	31	Legales
1701.0	1432.0	31	Legales
1701.0	1432.0	31	Legales
1732.0	1426.0	31	Legales
1701.0	1432.0	31	Legales
1752.0	1329.0	31	Legales
1744.0	1314.0	31	Legales
1712.0	1406.0	31	Legales
2195.0	1191.0	31	Legales
1528.0	1462.0	31	Legales
1823.0	1369.0	31	Legales
1679.0	1464.0	31	Legales
1679.0	1464.0	31	Legales
1978.0	1316.0	31	Legales
2252.0	1167.0	31	Legales
1752.0	1254.0	31	Legales
1476.0	1337.0	31	Legales
1679.0	1464.0	31	Legales
1696.0	1443.0	31	Legales
1732.0	1426.0	31	Legales
1506.0	1270.0	31	Legales
1560.0	1255.0	31	Legales
2229.0	1190.0	31	Legales
1732.0	1426.0	31	Legales
1476.0	1337.0	31	Legales
2229.0	1190.0	31	Legales
1732.0	1426.0	31	Legales
1660.0	1266.0	31	Legales
1613.0	1317.0	31	Legales
1732.0	1426.0	31	Legales
2252.0	1167.0	31	Legales
1696.0	1443.0	31	Legales
1577.0	1620.0	31	Legales
1812.0	1372.0	31	Legales
1712.0	1406.0	31	Legales
1643.0	1350.0	31	Legales
1349.0	1224.0	31	Legales
1353.0	1224.0	31	Legales
1447.0	1133.0	31	Legales
1454.0	1125.0	31	Legales
1447.0	1133.0	31	Legales
1454.0	1125.0	31	Legales
1619.0	1180.0	31	Legales
1619.0	1180.0	31	Legales
1641.0	1380.0	31	Legales
1349.0	1224.0	31	Legales
1349.0	1224.0	31	Legales
1322.0	1193.0	31	Legales
1283.0	1151.0	31	Legales
1847.0	1354.0	31	Legales
1847.0	1354.0	31	Legales
1847.0	1354.0	31	Legales
1619.0	1180.0	31	Legales
1641.0	1380.0	31	Legales
1353.0	1224.0	31	Legales
1525.0	1267.0	31	Legales
1447.0	1133.0	31	Legales
1619.0	1180.0	31	Legales
1349.0	1224.0	31	Legales
1447.0	1133.0	31	Legales
1447.0	1133.0	31	Legales
1353.0	1224.0	31	Legales
1847.0	1354.0	31	Legales
1353.0	1224.0	31	Legales
1847.0	1354.0	31	Legales
1349.0	1224.0	31	Legales
1847.0	1354.0	31	Legales
1736.0	1382.0	29	Legales
1736.0	1382.0	29	Legales
1736.0	1382.0	29	Legales
1736.0	1382.0	29	Legales
1685.0	1465.0	29	Legales
1685.0	1465.0	29	Legales
1383.0	1474.0	29	Legales
1383.0	1474.0	29	Legales
1736.0	1382.0	29	Legales
1736.0	1382.0	29	Legales
1383.0	1474.0	29	Legales
1383.0	1474.0	29	Legales
1736.0	1382.0	29	Legales
1736.0	1382.0	29	Legales
1383.0	1474.0	29	Legales
1685.0	1465.0	29	Legales
1736.0	1382.0	29	Legales
1383.0	1474.0	29	Legales
1736.0	1382.0	29	Legales
1383.0	1474.0	29	Legales
1383.0	1474.0	29	Legales
1383.0	1474.0	29	Legales
1383.0	1474.0	29	Legales
1685.0	1465.0	29	Legales
1383.0	1474.0	29	Legales
1647.0	1379.0	29	Legales
1383.0	1474.0	29	Legales
1685.0	1465.0	29	Legales
1685.0	1465.0	29	Legales
1593.0	1408.0	28	Legales
1593.0	1408.0	28	Legales
1706.0	1292.0	28	Legales
1697.0	1655.0	28	Legales
1787.0	1398.0	28	Legales
1787.0	1398.0	28	Legales
1849.0	1361.0	28	Legales
1784.0	1211.0	28	Legales
1840.0	1304.0	28	Legales
1593.0	1408.0	28	Legales
1593.0	1408.0	28	Legales
1612.0	1393.0	28	Legales
1701.0	1438.0	28	Legales
1593.0	1408.0	28	Legales
1678.0	1290.0	28	Legales
1634.0	1405.0	28	Legales
1624.0	1516.0	28	Legales
1787.0	1398.0	28	Legales
1537.0	1581.0	28	Legales
1933.0	1228.0	28	Legales
1593.0	1408.0	28	Legales
1793.0	1196.0	28	Legales
1821.0	1332.0	28	Legales
1593.0	1408.0	28	Legales
1789.0	1088.0	28	Legales
1739.0	1094.0	28	Legales
1700.0	1259.0	28	Legales
1665.0	1397.0	28	Legales
1611.0	1274.0	27	Legales
1597.0	1584.0	27	Legales
1611.0	1274.0	27	Legales
1611.0	1274.0	27	Legales
1633.0	1620.0	27	Legales
1651.0	1620.0	27	Legales
1611.0	1274.0	27	Legales
1557.0	1655.0	27	Legales
1611.0	1274.0	27	Legales
1586.0	1489.0	27	Legales
1758.0	1666.0	27	Legales
1556.0	1565.0	27	Legales
1611.0	1274.0	27	Legales
1425.0	1333.0	27	Legales
1300.0	1698.0	27	Legales
1616.0	1271.0	27	Legales
1503.0	1629.0	27	Legales
1613.0	1276.0	27	Legales
1611.0	1274.0	27	Legales
1808.0	1250.0	27	Legales
1634.0	1594.0	27	Legales
1609.0	1268.0	27	Legales
1586.0	1489.0	27	Legales
1623.0	1417.0	27	Legales
1611.0	1274.0	27	Legales
1616.0	1271.0	27	Legales
1598.0	1483.0	27	Legales
1795.0	1430.0	26	Legales
1795.0	1430.0	26	Legales
1613.0	1626.0	26	Legales
1753.0	1506.0	26	Legales
1747.0	1465.0	26	Legales
1747.0	1465.0	26	Legales
1747.0	1465.0	26	Legales
1613.0	1626.0	26	Legales
1860.0	1492.0	26	Legales
1860.0	1492.0	26	Legales
