1041.0	713.0
1039.0	711.0
1039.0	711.0
1039.0	711.0
1079.0	532.0
1039.0	711.0
1051.0	712.0
1083.0	704.0
1083.0	704.0
1051.0	712.0
1079.0	532.0
1079.0	532.0
1079.0	532.0
1066.0	561.0
797.0	645.0
807.0	642.0
934.0	645.0
840.0	739.0
981.0	547.0
1036.0	688.0
1036.0	688.0
1036.0	688.0
1036.0	688.0
1036.0	688.0
1036.0	688.0
1036.0	688.0
1036.0	688.0
1036.0	688.0
1036.0	688.0
1036.0	688.0
1036.0	688.0
1036.0	688.0
1036.0	688.0
1036.0	688.0
997.0	435.0
1064.0	711.0
887.0	725.0
1142.0	642.0
1142.0	642.0
1065.0	592.0
1046.0	519.0
1085.0	560.0
1098.0	577.0
1085.0	560.0
1062.0	511.0
1062.0	511.0
1074.0	548.0
1080.0	496.0
1065.0	511.0
1065.0	511.0
1065.0	511.0
1065.0	511.0
1064.0	711.0
1065.0	511.0
1102.0	590.0
1142.0	642.0
1142.0	642.0
1059.0	706.0
1062.0	511.0
1062.0	511.0
955.0	682.0
893.0	675.0
893.0	675.0
893.0	675.0
893.0	675.0
1015.0	612.0
1100.0	588.0
1034.0	635.0
1034.0	635.0
1097.0	578.0
1104.0	605.0
1104.0	605.0
1031.0	552.0
1031.0	552.0
1062.0	511.0
1114.0	695.0
1085.0	560.0
1034.0	635.0
1062.0	511.0
1093.0	712.0
1093.0	712.0
1154.0	691.0
1114.0	695.0
1103.0	678.0
1034.0	635.0
1041.0	500.0
1064.0	722.0
1064.0	722.0
1064.0	722.0
1064.0	722.0
1064.0	722.0
1064.0	722.0
1064.0	722.0
1064.0	722.0
1098.0	639.0
1115.0	601.0
1093.0	712.0
1114.0	695.0
1114.0	695.0
1114.0	695.0
1114.0	695.0
1084.0	587.0
967.0	599.0
967.0	599.0
967.0	599.0
967.0	599.0
967.0	599.0
967.0	599.0
1114.0	695.0
1045.0	683.0
1045.0	683.0
1093.0	712.0
1082.0	700.0
1154.0	691.0
1045.0	683.0
