1583.0	1209.0	165
1583.0	1209.0	165
2371.0	1388.0	165
1583.0	1209.0	165
1583.0	1209.0	165
1460.0	1444.0	165
1583.0	1209.0	165
1460.0	1444.0	165
1583.0	1209.0	165
1583.0	1209.0	165
1460.0	1444.0	165
1767.0	1427.0	165
1583.0	1209.0	165
1583.0	1209.0	165
2327.0	1376.0	165
1195.0	801.0	108
1788.0	1207.0	108
1730.0	1609.0	108
2008.0	1156.0	108
1766.0	1743.0	108
1910.0	1682.0	108
1802.0	1536.0	108
1726.0	1828.0	108
1766.0	1743.0	108
2052.0	1650.0	108
1766.0	1743.0	108
1899.0	1145.0	108
2048.0	1636.0	108
1356.0	526.0	86
1802.0	1671.0	86
1802.0	1671.0	86
1802.0	1671.0	86
1816.0	1310.0	86
1802.0	1671.0	86
1802.0	1671.0	86
1802.0	1671.0	86
2047.0	1514.0	86
1648.0	1541.0	86
2043.0	1079.0	86
971.0	551.0	86
2043.0	1079.0	86
2028.0	1610.0	86
1850.0	1454.0	86
1731.0	1778.0	86
1719.0	1858.0	86
1632.0	1351.0	69
1510.0	1254.0	69
1658.0	1704.0	69
1687.0	1330.0	69
1687.0	1330.0	69
1812.0	1773.0	69
1812.0	1773.0	69
1812.0	1773.0	69
1274.0	1069.0	47
2188.0	1471.0	47
2188.0	1471.0	47
2144.0	1427.0	47
2188.0	1471.0	47
1697.0	1799.0	47
2174.0	1442.0	42
1934.0	1384.0	37
1934.0	1384.0	37
1934.0	1384.0	37
1934.0	1384.0	37
1934.0	1384.0	37
1619.0	1663.0	37
1698.0	1681.0	31
1934.0	1384.0	31
1934.0	1384.0	31
1934.0	1384.0	31
1934.0	1384.0	31
1904.0	1757.0	27
1904.0	1757.0	27
1904.0	1757.0	27
1904.0	1757.0	27
1904.0	1757.0	27
1904.0	1757.0	27
1922.0	1747.0	27
1910.0	1764.0	27
1904.0	1757.0	27
1894.0	1734.0	27
1904.0	1757.0	27
1922.0	1747.0	27
1761.0	1237.0	25
1779.0	1404.0	25
2357.0	1346.0	25
2268.0	1539.0	24
1812.0	1649.0	24
2005.0	1623.0	24
2076.0	1200.0	24
1716.0	1655.0	24
1716.0	1655.0	24
1716.0	1655.0	24
1721.0	1417.0	24
1716.0	1655.0	24
1972.0	1731.0	24
1743.0	1235.0	24
1888.0	1494.0	24
2224.0	1402.0	24
1817.0	1699.0	22
1817.0	1699.0	22
1817.0	1699.0	22
1862.0	1709.0	22
1716.0	1655.0	21
1716.0	1655.0	21
1716.0	1655.0	21
1716.0	1655.0	21
1716.0	1655.0	21
1817.0	1621.0	19
1798.0	1685.0	19
1817.0	1621.0	19
1817.0	1621.0	19
1817.0	1621.0	19
1817.0	1621.0	19
2084.0	1573.0	18
1734.0	1337.0	18
1734.0	1337.0	18
2084.0	1573.0	18
1734.0	1337.0	18
1601.0	1422.0	18
1734.0	1337.0	18
1862.0	1709.0	18
1731.0	1629.0	18
1731.0	1629.0	18
1731.0	1629.0	18
1746.0	1672.0	18
1731.0	1629.0	18
1731.0	1629.0	18
1731.0	1629.0	18
1777.0	1514.0	17
1777.0	1514.0	17
1777.0	1514.0	17
1777.0	1514.0	17
2232.0	1157.0	17
1743.0	1812.0	17
2090.0	1123.0	17
1447.0	1223.0	16
1725.0	1648.0	15
1725.0	1648.0	15
1725.0	1648.0	15
1725.0	1648.0	15
1725.0	1648.0	15
1725.0	1648.0	15
2234.0	1175.0	15
2234.0	1175.0	15
2234.0	1175.0	15
2234.0	1175.0	15
2234.0	1175.0	15
1716.0	1655.0	15
1716.0	1655.0	15
1716.0	1655.0	15
1716.0	1655.0	15
1842.0	1588.0	14
1646.0	1537.0	14
1767.0	1660.0	14
1862.0	1709.0	14
1943.0	1657.0	14
1985.0	1571.0	14
1865.0	1129.0	14
1701.0	1796.0	14
1757.0	1804.0	14
1757.0	1804.0	14
1757.0	1804.0	14
1757.0	1804.0	14
1757.0	1804.0	14
1757.0	1804.0	14
1842.0	1437.0	14
1757.0	1804.0	14
1709.0	1616.0	14
1709.0	1616.0	14
1709.0	1616.0	14
1709.0	1616.0	14
1709.0	1616.0	14
1709.0	1616.0	14
1709.0	1616.0	14
1709.0	1616.0	14
1743.0	1052.0	13
1911.0	1461.0	13
1423.0	466.0	13
1896.0	1607.0	13
2206.0	1145.0	13
1816.0	1689.0	13
2208.0	1179.0	13
1836.0	1436.0	12
1836.0	1436.0	12
1836.0	1436.0	12
1859.0	1420.0	12
1533.0	926.0	12
1533.0	926.0	12
1859.0	1420.0	12
1533.0	926.0	12
1859.0	1420.0	12
1886.0	1696.0	12
1886.0	1696.0	12
1766.0	1512.0	12
1825.0	1217.0	12
1893.0	1632.0	12
1893.0	1632.0	12
1716.0	1655.0	12
1716.0	1655.0	12
1716.0	1655.0	12
1716.0	1655.0	12
1825.0	1217.0	11
1893.0	1632.0	11
1668.0	1648.0	10
1992.0	1711.0	10
1992.0	1711.0	10
1992.0	1711.0	10
1992.0	1711.0	10
1788.0	1512.0	10
1195.0	801.0	10
1986.0	1510.0	10
1915.0	1605.0	9
1855.0	1106.0	9
1904.0	1757.0	9
1904.0	1757.0	9
1904.0	1757.0	9
1904.0	1757.0	9
1447.0	1223.0	9
1925.0	1287.0	9
1634.0	1524.0	9
1808.0	1770.0	9
1808.0	1770.0	9
1808.0	1770.0	9
1808.0	1770.0	9
1808.0	1770.0	9
1808.0	1770.0	9
1808.0	1770.0	9
1808.0	1770.0	9
1808.0	1770.0	9
1825.0	1217.0	9
1893.0	1632.0	9
1522.0	1537.0	8
1842.0	1444.0	8
1484.0	1556.0	8
1512.0	1593.0	7
1786.0	1157.0	7
1711.0	1222.0	7
2047.0	1485.0	7
1655.0	1729.0	7
1843.0	1769.0	7
1577.0	1425.0	7
2052.0	1650.0	6
1772.0	1688.0	6
1845.0	1728.0	6
1525.0	1154.0	6
1525.0	1154.0	6
1525.0	1154.0	6
1525.0	1154.0	6
1525.0	1154.0	6
1525.0	1154.0	6
1630.0	1502.0	6
1039.0	461.0	6
1039.0	461.0	6
1795.0	1712.0	6
1804.0	1234.0	6
2102.0	1072.0	6
2102.0	1072.0	6
2102.0	1072.0	6
2102.0	1072.0	6
2102.0	1072.0	6
2102.0	1072.0	6
1686.0	1588.0	6
1564.0	1675.0	6
2313.0	1285.0	6
2154.0	1210.0	5
1917.0	1787.0	5
1917.0	1787.0	5
1917.0	1787.0	5
1917.0	1787.0	5
1067.0	915.0	5
1921.0	1695.0	5
1868.0	974.0	5
2005.0	1382.0	5
1962.0	1403.0	5
1740.0	1516.0	5
1962.0	1403.0	5
1962.0	1403.0	5
1024.0	882.0	5
1863.0	1668.0	5
1871.0	1474.0	5
1821.0	1501.0	5
1821.0	1501.0	5
1821.0	1501.0	5
1821.0	1501.0	5
1821.0	1501.0	5
1904.0	1757.0	4
1904.0	1757.0	4
1904.0	1757.0	4
1904.0	1757.0	4
1684.0	1434.0	4
1715.0	1178.0	4
1715.0	1178.0	4
1763.0	1658.0	4
1910.0	1549.0	4
1986.0	1292.0	4
1986.0	1292.0	4
1817.0	1059.0	4
1930.0	1213.0	4
1941.0	1355.0	4
1204.0	821.0	4
1821.0	1658.0	4
1953.0	1067.0	4
1681.0	1743.0	3
1681.0	1743.0	3
1681.0	1743.0	3
1779.0	1690.0	3
1558.0	1405.0	3
1558.0	1405.0	3
1558.0	1405.0	3
1697.0	1896.0	3
1697.0	1896.0	3
1697.0	1896.0	3
1540.0	1624.0	3
1519.0	1642.0	3
1540.0	1624.0	3
1378.0	462.0	3
1393.0	478.0	3
1726.0	1828.0	3
1979.0	1348.0	3
1979.0	1348.0	3
1682.0	1425.0	3
2303.0	1481.0	3
2303.0	1481.0	3
2303.0	1481.0	3
2032.0	1639.0	3
2032.0	1639.0	3
2032.0	1639.0	3
2201.0	1427.0	3
1348.0	1071.0	3
2208.0	1179.0	3
1771.0	1750.0	3
1771.0	1750.0	3
1771.0	1750.0	3
1882.0	1699.0	3
1301.0	941.0	3
1301.0	941.0	3
1715.0	1282.0	3
1884.0	1148.0	3
2360.0	1288.0	3
2360.0	1288.0	3
2360.0	1288.0	3
1852.0	1655.0	3
1938.0	1557.0	3
1781.0	1564.0	3
1630.0	951.0	3
1626.0	953.0	3
1626.0	953.0	3
2072.0	1032.0	2
2072.0	1032.0	2
1332.0	670.0	2
1685.0	1326.0	2
1746.0	1672.0	2
1746.0	1672.0	2
1855.0	1172.0	2
