854.0	623.0
877.0	587.0
890.0	517.0
854.0	623.0
877.0	506.0
920.0	502.0
836.0	618.0
814.0	545.0
883.0	619.0
881.0	602.0
878.0	488.0
908.0	616.0
854.0	471.0
881.0	520.0
825.0	623.0
839.0	619.0
912.0	617.0
875.0	466.0
854.0	564.0
806.0	498.0
904.0	606.0
875.0	489.0
881.0	602.0
881.0	602.0
881.0	602.0
881.0	602.0
881.0	602.0
881.0	602.0
881.0	602.0
